y,t,g,Q
0,1,0.547969121126341,0.2755388955169396
0,1,0.45079253334584,0.12568937361859903
1,1,0.5725612400308902,0.06322960137933933
0,1,0.5268693100996407,0.10997467844876158
0,1,0.20437591866042165,0.19629225209956502
1,1,0.12486634043419322,0.335950253900685
1,1,0.23667338474417765,0.1958233561431695
0,1,0.5735667951811185,0.10111951968976685
0,1,0.4366745878029461,0.20317542944722033
0,1,0.4252824231959514,0.16363363969470046
0,1,0.28339617851096066,0.27203075937577564
0,1,0.20437591866042165,0.25811804616367867
0,1,0.4842130087291175,0.05739648357271581
0,1,0.5029338166502112,0.093503667826084
0,1,0.49675521574672266,0.23932528914252865
0,1,0.5103655671083726,0.3619350396080489
0,1,0.5394457571162046,0.018550710806173633
0,1,0.5444735731667553,0.14547375354404066
0,1,0.5708297789988745,0.018550710806173633
0,1,0.5385827424248674,0.05736941283906393
0,1,0.5292030341714589,0.11687801713121218
0,1,0.44117847917541814,0.18429958717645767
0,1,0.5617662364715442,0.3619350396080489
0,1,0.5615639490751948,0.11856856046098788
0,1,0.03934567549151229,0.8762506068291459
0,1,0.4471553815777891,0.10442055829111191
0,1,0.32724156908619456,0.013558299455102776
0,1,0.41353672761936544,0.1519906819269819
0,1,0.5729348725538014,0.06508047911102002
0,1,0.424936283384477,0.09268842243820913
0,1,0.5308738460378701,0.08947325460802057
0,1,0.5609296443235655,0.018550710806173633
0,1,0.2755101058066065,0.3106475246503056
0,1,0.4688101057745514,0.08137796806394025
0,1,0.1606837793135727,0.32391478578812644
0,1,0.533246017749407,0.05739648357271581
1,1,0.5617662364715442,0.24277124016725274
0,1,0.015747142089454352,0.1574650702752505
1,1,0.5402862507102555,0.24277124016725274
0,1,0.4519300845918241,0.04062460601160042
0,1,0.544075906018349,0.06137398661417233
1,1,0.4849286483459267,0.05736941283906393
0,1,0.424936283384477,0.09268842243820913
0,1,0.4169544472340463,0.0967762528975127
0,1,0.2986910000222758,0.07538286141963942
1,1,0.6037253276501913,0.05601712195468395
0,1,0.5012636813986764,0.08753202394509711
0,1,0.25671358821117474,0.3106475246503056
0,1,0.4902421778682147,0.0916367112310341
0,1,0.5619176207672434,0.04741574167709589
0,1,0.5617662364715442,0.29041927487870856
0,1,0.32724156908619456,0.08964638921159626
0,1,0.5846007546835968,0.10473094844551611
0,1,0.4442847425660944,0.0914851221972475
0,1,0.5609296443235655,0.042762157710464675
1,1,0.21405412373408006,0.19629225209956502
0,1,0.5155749994055244,0.08162203769748011
1,1,0.41864337704025073,0.07538286141963942
0,1,0.383423910632617,0.10335364730267149
0,1,0.5654764606439011,0.040598308277739296
1,1,0.25671358821117474,0.17841215619124254
0,1,0.09753185189981999,0.9158917980910452
0,1,0.4586602813410948,0.09278293871018349
0,1,0.5308738460378701,0.06508047911102002
0,1,0.24192372194697456,0.3148251335183818
0,1,0.4519300845918241,0.05944460672798539
0,1,0.6132003828303949,0.04555921919480194
1,1,0.547969121126341,0.2755388955169396
0,1,0.5615639490751948,0.11856856046098788
0,1,0.5739290136530936,0.06538550996876037
0,1,0.587871099036926,0.0297468866021958
0,1,0.4764393055771303,0.5119281910694516
0,1,0.5444180429719974,0.05759846850972179
0,1,0.32724156908619456,0.08964638921159626
0,1,0.51188926438487,0.149615090171462
0,1,0.21619590262149813,0.06262900521534294
0,1,0.2574757381218489,0.13391945285496837
0,1,0.44624424712201477,0.25729438366493856
0,1,0.4902421778682147,0.0916367112310341
0,1,0.44537324145345913,0.07291093733735006
1,1,0.4252824231959514,0.07538286141963942
1,1,0.44624424712201477,0.16434265832792488
0,1,0.470281850443444,0.22584638100797672
0,1,0.469128955158026,0.09192639013257589
0,1,0.5370234203865382,0.10334041116216279
0,1,0.4899953043092046,0.09916479474095619
0,1,0.5619176207672434,0.05159462795473075
1,1,0.4902421778682147,0.0916367112310341
0,1,0.4688101057745514,0.06137398661417233
0,1,0.4916750118925828,0.05944460672798539
0,1,0.4688101057745514,0.06858759347647343
0,1,0.5394457571162046,0.03878573092691019
0,1,0.559247545130763,0.018550710806173633
0,1,0.5268693100996407,0.13037137750093153
0,1,0.4849286483459267,0.13901258110626805
0,1,0.00799708978169623,0.10085364730267148
0,1,0.4476041694058469,0.22584638100797672
0,1,0.5937264653028027,0.0671130252608586
0,1,0.377870454424715,0.013558299455102776
1,1,0.4366745878029461,0.20317542944722033
0,1,0.5622327817589385,0.3619350396080489
0,1,0.4889068929544496,0.2184880128189755
0,1,0.6037253276501913,0.09192580482995524
0,1,0.4265623959518226,0.10191346653177426
0,1,0.4677431387669695,0.159214005312805
0,1,0.25661182246537867,0.356062728870826
0,1,0.5617662364715442,0.3296713149239264
0,1,0.5366431894274764,0.09055456204152286
0,1,0.45376583545653115,0.10229323968629293
0,1,0.2547467524255572,0.10085364730267148
0,1,0.2574757381218489,0.09143271432238033
0,1,0.44537324145345913,0.2184880128189755
1,1,0.45079253334584,0.0619381947484937
1,1,0.12565663481998504,0.2522928092787719
0,1,0.5619176207672434,0.06538550996876037
0,1,0.4916750118925828,0.04062460601160042
0,1,0.5268693100996407,0.11420378963370412
0,1,0.4574093733516359,0.03878573092691019
0,1,0.3419520639412392,0.9347214285714286
1,1,0.4366745878029461,0.20317542944722033
0,1,0.5581710070634732,0.07057166428567245
0,1,0.5273542540565982,0.10997467844876158
0,1,0.4688101057745514,0.08162203769748011
1,1,0.5292030341714589,0.06019424518891343
0,1,0.5072504056883274,0.0671130252608586
0,1,0.5402862507102555,0.29041927487870856
0,1,0.5103752767226685,0.07498264143139137
0,1,0.5790475755617205,0.05601712195468395
1,1,0.11965494223668871,0.7423865603087672
1,1,0.03668585602931356,0.1574650702752505
1,1,0.6161787447038449,0.018550710806173633
0,1,0.44624424712201477,0.24942699690867604
0,1,0.6067665416994298,0.04555921919480194
0,1,0.40369102780347815,0.18429958717645767
0,1,0.18875484454361166,0.49256229026094883
0,1,0.4850299235405728,0.018550710806173633
1,1,0.587871099036926,0.0297468866021958
0,1,0.6023766881891097,0.10924006017837681
0,1,0.5622327817589385,0.3296713149239264
0,1,0.6161787447038449,0.018550710806173633
0,1,0.12565663481998504,0.9347214285714286
0,1,0.4519300845918241,0.06451922590719388
0,1,0.2773738518570898,0.356062728870826
0,1,0.5540065895795889,0.0671130252608586
0,1,0.4978844095865325,0.06204662848343346
0,1,0.4598022678422934,0.042762157710464675
0,1,0.5769092160937629,0.05227120288557616
0,1,0.5155749994055244,0.08162203769748011
0,1,0.5094903424023994,0.13901258110626805
0,1,0.10497955517072322,0.14371700431938814
0,1,0.41942085601875323,0.09597902282644921
0,1,0.5622327817589385,0.24277124016725274
1,1,0.5622327817589385,0.2755388955169396
0,1,0.4849286483459267,0.0916367112310341
1,1,0.5103655671083726,0.29041927487870856
0,1,0.5730435223949347,0.09112946796327241
0,1,0.2986910000222758,0.19287463520138778
1,1,0.11951238250824406,0.12585402632528414
0,1,0.4688101057745514,0.08137796806394025
1,1,0.18875484454361166,0.07325584443153901
1,1,0.49675521574672266,0.25825774028925114
0,1,0.5956488350464544,0.039926289126742925
0,1,0.5728324098154136,0.06019424518891343
0,1,0.6023811152854486,0.10111951968976685
1,1,0.4899953043092046,0.04062460601160042
1,1,0.2699230017878014,0.2522928092787719
0,1,0.4921725535514568,0.07291093733735006
0,1,0.5394457571162046,0.03878573092691019
0,1,0.24192372194697456,0.27847856659625925
1,1,0.35580791735382317,0.013558299455102776
1,1,0.4842130087291175,0.05739648357271581
0,1,0.48686056579564274,0.12568937361859903
0,1,0.5619176207672434,0.05159462795473075
0,1,0.3908127883720813,0.042762157710464675
0,1,0.5739290136530936,0.018550710806173633
0,1,0.547969121126341,0.24277124016725274
0,1,0.3673845943482942,0.07538286141963942
0,1,0.21619590262149813,0.04984803540093573
0,1,0.25671358821117474,0.17243941953834815
0,1,0.4842130087291175,0.12679964824653128
1,1,0.5372375500823505,0.9347214285714286
0,1,0.054032818973748,0.7336470427321959
0,1,0.4838159293415632,0.07588720262218329
0,1,0.4978844095865325,0.06322960137933933
0,1,0.5608170196777592,0.05759846850972179
0,1,0.4761025455258073,0.07851683520387975
0,1,0.5984700171099203,0.05159462795473075
0,1,0.4688101057745514,0.06567915033161213
0,1,0.5273542540565982,0.10997467844876158
0,1,0.43049257371934596,0.04062460601160042
0,1,0.5765517988266291,0.0644973182762294
0,1,0.5103655671083726,0.2755388955169396
0,1,0.5676284038513201,0.06137398661417233
0,1,0.5581710070634732,0.10008108277500037
0,1,0.377870454424715,0.013558299455102776
0,1,0.51188926438487,0.136548044485069
0,1,0.5415307525140629,0.149615090171462
1,1,0.5389587170012592,0.11856856046098788
0,1,0.5863940340584165,0.0297468866021958
0,1,0.5292030341714589,0.11687801713121218
1,1,0.5155749994055244,0.06137398661417233
0,1,0.2729832644756814,0.07538286141963942
0,1,0.6337788860952782,0.0644973182762294
0,1,0.45079253334584,0.159214005312805
0,1,0.5739290136530936,0.06538550996876037
0,1,0.4637408011190217,0.22584638100797672
0,1,0.5252773347834034,0.06204662848343346
0,1,0.5735667951811185,0.09048175040720581
0,1,0.5964436317793219,0.029612055141521643
0,1,0.5747873993682496,0.06567915033161213
0,1,0.424936283384477,0.09268842243820913
0,1,0.49238423207717674,0.04062460601160042
1,1,0.41353672761936544,0.07291093733735006
0,1,0.5072504056883274,0.11687801713121218
1,1,0.494969452654845,0.013558299455102776
0,1,0.2574757381218489,0.09143271432238033
1,1,0.15869206287185766,0.13054139453478678
0,1,0.0,0.5119281910694516
0,1,0.5617662364715442,0.2755388955169396
0,1,0.49238423207717674,0.07588720262218329
1,1,0.5103655671083726,0.29041927487870856
0,1,0.5846007546835968,0.10473094844551611
0,1,0.41353672761936544,0.07291093733735006
1,1,0.08644469425347961,0.21371666782483945
0,1,0.4737050090478955,0.03878573092691019
1,1,0.2798012424837899,0.22312160125646635
0,1,0.4978844095865325,0.10334041116216279
0,1,0.5615639490751948,0.11856856046098788
1,1,0.2574757381218489,0.09143271432238033
0,1,0.49238423207717674,0.04062460601160042
0,1,0.46877579605747344,0.10642160488298093
0,1,0.4849286483459267,0.17059396832295695
0,1,0.42804013334616653,0.08574184288357133
1,1,0.25380005192485094,0.17243941953834815
0,1,0.31672157729601713,0.12356281935391457
0,1,0.159246402278297,0.6736265759752346
0,1,0.5155749994055244,0.06137398661417233
0,1,0.5444180429719974,0.03878573092691019
0,1,0.43049257371934596,0.0914851221972475
0,1,0.5769092160937629,0.04741574167709589
0,1,0.5622327817589385,0.2755388955169396
0,1,0.5171750465525418,0.25825774028925114
0,1,0.4978844095865325,0.08753202394509711
0,1,0.5389587170012592,0.10473094844551611
0,1,0.5429649965586385,0.093503667826084
0,1,0.5581710070634732,0.05601712195468395
0,1,0.547969121126341,0.29041927487870856
0,1,0.5694453939511248,0.1396985149368103
0,1,0.44624424712201477,0.25825774028925114
0,1,0.469128955158026,0.09192639013257589
0,1,0.4718075065081316,0.25825774028925114
0,1,0.4978844095865325,0.08753202394509711
1,1,0.5846007546835968,0.10473094844551611
0,1,0.4252824231959514,0.07538286141963942
0,1,0.28339617851096066,0.1958233561431695
0,1,0.469128955158026,0.10442055829111191
0,1,0.2574757381218489,0.10619480153272243
0,1,0.25661182246537867,0.18860853423125046
0,1,0.28392234266059324,0.27847856659625925
0,1,0.5956488350464544,0.04555921919480194
1,1,0.14262348950161657,0.866304370270006
0,1,0.16065093338220987,0.8201872530020002
0,1,0.6381007452197376,0.0644973182762294
0,1,0.6023811152854486,0.0297468866021958
0,1,0.5790475755617205,0.10924006017837681
0,1,0.45516745557082944,0.08176510965408383
0,1,0.4916750118925828,0.05944460672798539
0,1,0.5252773347834034,0.08322163483187595
0,1,0.4925042053210831,0.2184880128189755
0,1,0.3270637062020856,0.07748074208486684
0,1,0.4688101057745514,0.08137796806394025
0,1,0.4688101057745514,0.08162203769748011
0,1,0.30889496717447645,0.29017081400939776
1,1,0.5029338166502112,0.06508047911102002
0,1,0.43049257371934596,0.06914464447540135
0,1,0.6023811152854486,0.09048175040720581
0,1,0.4637408011190217,0.14607362758182238
0,1,0.5103655671083726,0.2755388955169396
0,1,0.5862136519643311,0.07057166428567245
0,1,0.36397167338742004,0.10211917990185473
0,1,0.41754560251892975,0.10335364730267149
1,1,0.20437591866042165,0.18860853423125046
0,1,0.5790475755617205,0.10008108277500037
0,1,0.4001346404228043,0.07498264143139137
0,1,0.5521858313486552,0.10875404926317915
0,1,0.5308738460378701,0.06508047911102002
0,1,0.5739290136530936,0.04741574167709589
0,1,0.4414079584549351,0.25825774028925114
0,1,0.46877579605747344,0.08176510965408383
0,1,0.31672157729601713,0.19287463520138778
0,1,0.5444180429719974,0.021063325538261495
1,1,0.15937688173707495,0.13054139453478678
0,1,0.21405412373408006,0.356062728870826
0,1,0.49241495118600986,0.5003188875767166
0,1,0.2986910000222758,0.19287463520138778
0,1,0.5389587170012592,0.10473094844551611
0,1,0.39408660557140224,0.013558299455102776
0,1,0.6337788860952782,0.029612055141521643
0,1,0.45376583545653115,0.08176510965408383
0,1,0.5444885626815322,0.08162203769748011
0,1,0.5429649965586385,0.09132216878619231
0,1,0.5268693100996407,0.13037137750093153
0,1,0.5728324098154136,0.11687801713121218
0,1,0.41942085601875323,0.09597902282644921
0,1,0.4616910985361706,0.22584638100797672
0,1,0.25380005192485094,0.3148251335183818
0,1,0.5366431894274764,0.08947325460802057
0,1,0.4842130087291175,0.12679964824653128
0,1,0.5394457571162046,0.021063325538261495
0,1,0.48054951216939495,0.10191346653177426
0,1,0.4265623959518226,0.10191346653177426
0,1,0.08644469425347961,0.9347214285714286
0,1,0.3908127883720813,0.042762157710464675
0,1,0.5273542540565982,0.13037137750093153
0,1,0.5179066803501652,0.06100775487505921
0,1,0.46877579605747344,0.10642160488298093
0,1,0.36397167338742004,0.18429958717645767
0,1,0.5654764606439011,0.07491539655042158
0,1,0.49081112719227954,0.159214005312805
1,1,0.44537324145345913,0.07291093733735006
0,1,0.5765517988266291,0.0644973182762294
0,1,0.5708297789988745,0.05759846850972179
1,1,0.5617662364715442,0.24277124016725274
0,1,0.6161787447038449,0.05159462795473075
0,1,0.5029338166502112,0.093503667826084
0,1,0.5728324098154136,0.0671130252608586
0,1,0.470281850443444,0.16363363969470046
0,1,0.5273542540565982,0.11420378963370412
0,1,0.00799708978169623,0.10085364730267148
1,1,0.45516745557082944,0.04062460601160042
0,1,0.45376583545653115,0.10229323968629293
0,1,0.5373496180685342,0.11856856046098788
0,1,0.23667338474417765,0.22312160125646635
0,1,0.6067665416994298,0.0644973182762294
0,1,0.547969121126341,0.24277124016725274
0,1,0.5103655671083726,0.24277124016725274
0,1,0.587871099036926,0.10111951968976685
0,1,0.4782114711600269,0.17059396832295695
0,1,0.4414079584549351,0.25825774028925114
1,1,0.1499012109025903,0.7291599458277062
0,1,0.2798012424837899,0.29017081400939776
0,1,0.41353672761936544,0.15661683702395274
0,1,0.29059948436804617,0.1958233561431695
0,1,0.48916023559997296,0.08129642621021803
1,1,0.547969121126341,0.24277124016725274
0,1,0.5609296443235655,0.03878573092691019
0,1,0.5964436317793219,0.04555921919480194
0,1,0.3908127883720813,0.021063325538261495
0,1,0.4471553815777891,0.09916479474095619
